timestamp,video_id,title,views,likes,comments
2025-07-03 12:18:01,cMIYPZEL8A0,"[현지반응] 17년 만에 토트넘의 '우승을 이끈 손흥민' 실시간 영국반응 ""토트넘 역사상 최고의 순간이다!"" / (손흥민 해외반응, 외국반응 등)",68074,1117,48
2025-07-03 12:18:01,9-QSKQViP5o,"""누나라고 불러라"" 해기보다 못한다는 사실에 제대로 긁혀버린 이상호..!",464839,2880,342
2025-07-03 12:18:01,UpXae60ZpAE,역대급 도전.. 안주 10개 성공시 순금 10돈?!🔥 대왕 계란말이 떡볶이 돈까스 도전먹방,1834593,42574,756
2025-07-03 12:18:01,CSP05aiosjM,내 공격 사정거리 어때,666027,3747,577
2025-07-03 12:18:01,rrUruDuraZI,SUSHI & ROLLS 🍣 MUKBANG 먹방 EATING SHOW! 🍽️ + Moving chit chat & catch up w/ me! | FOODIE FRIDAY,30338,1294,79
2025-07-03 12:18:01,R0kO2-7uvHQ,믹슈 본캐 드디어 최종 완성 AC밀란 공개합니다!,161571,877,94
2025-07-03 12:18:01,0Vz8o9iXQuU,[이슈] 대선후보 2차 TV토론 개최…이번엔 ‘사회 분야’ KBS스튜디오에서 대결전/2025년 5월 23일(금)/KBS,15178,54,17
2025-07-03 12:18:01,CyMRbJ4UWNY,"[스포츠클래식 LIVE] 2025 KBO리그 데일리 야구 리뷰 [결승포 김도영, KIA 삼성 상대 극장 승 / 한화, 와이스 괴력투로 2위 복귀 / 콜어빈, 또 벤치 클리어링?]",17399,605,10
2025-07-03 12:18:01,520Vc4KSMqU,우울해서 집 구조 다 바꾸는 도쿄 일상 브이로그🛋️돈키호테 레전드 추천템 진심 인생템 발견🍞코난 극장판 척안의 잔상 후기,37384,793,74
2025-07-03 12:18:01,Xek8A4fCM-E,이안 러시맘 다 모여 ㅋㅋ 내가 써볼테니까 ㅋㅋ,187533,1503,151
2025-07-03 12:18:01,zK0rxUED6DY,[너의 연애] 코멘터리 💗솔직한 출연자들의 비하인드 리뷰 | Reality Dating Show 'ToGetHer',89055,864,134
2025-07-03 12:18:01,8wN45logQes,"에픽 빔 역대급으로 많이 띄운 날 ㄷㄷ [팡이요,  메이플스토리]",249634,1004,94
2025-07-03 12:18:01,H9iZ0DwRi3I,푹 찍,151216,958,92
2025-07-03 12:18:01,th8s_Gt-Chg,급식왕학교에 신나라 전 남친이 나타났다!! (ft.상상도 못한 정체!),148440,1635,258
2025-07-03 12:18:01,qRfl8Mn7F3Q,,0,0,0
2025-07-03 12:18:01,oJy1fxmWpR8,온갖 수모를 당하고도 결국 알파고를 600승 제물로 삼기 직전까지 온 상대.. 그런데 충격적인 반전이!?ㄷㄷ,147316,1884,275
2025-07-03 12:18:01,nMF-sNoWveo,도대체 이건 왜 올라가지는 거임? ㅋㅋㅋㅋㅋㅋ(마인크래프트),312245,4503,226
2025-07-03 12:18:01,_luAerQgikg,2025 대선토론 레전드 ㅋㅋㅋㅋ,465808,6779,1119
2025-07-03 12:18:01,G_3kBo6W3I4,250523 숭실대학교 봄축제 위량제 아이들 idle 무대 직캠,23909,1088,50
2025-07-03 12:18:01,0jMZEg9ry4U,"드라마 같은 우승에 눈물 왈칵, 현지 팬들 반응!",103776,1954,63
2025-07-03 12:18:01,YB6H7aS2WJU,"[일본반응] 日 언론 ""마침내 타이틀 획득한 손흥민""",27391,665,86
2025-07-03 12:18:01,tzyhgjMNEug,"""한국 때문에 대체 이게 무슨 난리죠?"" 하다하다 이런것까지 대박터진 미국 상황, 마트에 진열되자마자 싹쓸이되는 K제품 | 해외반응 한류",61443,1272,22
2025-07-03 12:18:01,pbry4NHcrsY,,0,0,0
2025-07-03 12:18:01,XlGrq1ke_3E,"러닝 라디오 515회 - 가민 포러너 970, 570 해외 반응 | 265, 965 품절되기 전에 사야하나 | 러너스하이 경험 | 바른자세로 앉기 [S8 E15] [팟캐스트]",6775,129,58
2025-07-03 12:18:01,eS8EU6xcD8c,외국인들이 사랑한 아름답고 기묘한 한국어 단어,64575,2131,95
2025-07-03 12:18:01,HqSfQBisRWw,"[해외반응] ""비트박스도 한국이 하면 급이 달라져!!"" 비트펠라하우스 Rob Roy 재미있는 해외 리액터 반응",325031,4619,139
2025-07-03 12:18:01,rtQDaJodPLg,파이코인 속보 37분 전 나온 코어팀 중요공지,13480,570,22
2025-07-03 12:18:01,cw7vFigS0qY,본캐 이제 끝판왕 7호날두 금카 다시 시작합니다,176509,1001,121
2025-07-03 12:18:01,A2NYkVYJydg,억까하는 죽음 피해서 집에가기 ㅠㅜ 사람이 이렇게 죽을수도 있다고???,406662,4904,817
2025-07-03 12:18:01,22pwb4fnnnM,"[🔴속보] 경찰, 윤석열 체포 저지 과정 담긴 '비화폰 서버' 확보｜김성훈 전 차장 등 강경파 통화 내역 확인 / 연합뉴스TV(YonhapnewsTV)",53333,759,35
2025-07-03 12:18:01,6Flj83XsQAU,[EN/JP][#WSWF/1회 선공개] 𝐈'𝐦 𝐭𝐡𝐞 𝐓𝐎𝐏 𝐨𝐟 𝐖𝐚𝐚𝐜𝐤𝐢𝐧𝐠,2292468,33384,2669
2025-07-03 12:18:01,F_glTT4NhMk,레전드 불법 5인큐 중 텍스쳐의 에이스를 목격했습니다...,155188,2884,110
2025-07-03 12:18:01,58hKSN-RBJE,"[🔴속보] 미, '주한미군 감축' 우려 일단 진화…""4천500명 감축 보도 사실 아냐…한국 방어에 헌신"" / 연합뉴스TV(YonhapnewsTV)",3624,40,4
2025-07-03 12:18:01,p34vSNxKfgk,불닭 대통령으로서 이날만을 기다려왔다. 이영지 vs 제작진의 라면 대결🍜 #highlight #뿅뿅지구오락실3 EP.5,1766691,11180,493
2025-07-03 12:18:01,DkH6l7xT8zs,,0,0,0
2025-07-03 12:18:01,eQLrgvRCjKw,평학이랑 애교 대결의 복수를 하러 왔습니다...,380963,6788,670
2025-07-03 12:18:01,hK2YTIOFMK4,라이벌 못 하면 소개팅?! 타코가 핑구한테 고백했더니 반응이?..,248522,2169,479
2025-07-03 12:18:01,i_odkj_OA5I,"[🔴속보]  '대선 D-10' 이준석, 수도권서 중도층 민심 공략…단일화 논의 진척 주목 / 연합뉴스TV(YonhapnewsTV)",6392,47,1
2025-07-03 12:18:01,4D6TAG4_sPA,30대 부부의 여름 코디 | 데이트룩부터 마실룩까지 (feat.스테디에브리웨어 룩북 비하인드),15041,336,323
2025-07-03 12:18:01,i1vMCOUBYgw,훈련 중에도 분위기 메이커 자처하는 코디 폰세의 존재감 (feat. 류현진 바라기)  l 롯데 자이언츠 vs 한화 이글스 (25.05.23),74842,738,60
2025-07-03 12:18:01,XKSu2OuZJHc,"[속보/심야라이브] 정부 ""필요시 규제지역, 토지거래허가구역 추가 지정""",0,201,22
2025-07-03 12:18:01,8Cxxdx1BOjY,2대2협동 잼못타 대결!? 지면 커플 사진을 찍어야한다고?! 절대 이겨!!🤬과연 어떤 커플이 이겼을까!?,850180,6604,916
2025-07-03 12:18:01,j2ngWyFz9c8,심장을 바쳐라,652791,8938,698
2025-07-03 12:18:01,tdOstiUW16o,내 생일 안 챙겨줘도 돼,1049876,15974,1169
2025-07-03 12:18:01,R1lO95pEo90,"[🔴속보] '대선 D-10' 김문수, '보수 텃밭' 경북 공략…박정희 전 대통령 생가 방문 / 연합뉴스TV(YonhapnewsTV)",17969,175,1
2025-07-03 12:18:01,EE6IyyGhzAY,[SUB] 라이즈 예능캐 앤톤?! 애쓰지 않아도 웃수저인 막내가 부러운 형들😥 | 아이돌 인간극장,437740,18714,1271
2025-07-03 12:18:01,H45jzMGC-aM,[긴급속보] 김정은 비자금 3천만 달러 들고 튄 북한군 박원일 소장 실물 최초공개,14796,2305,31
2025-07-03 12:18:01,pOXDSwmGXOg,“카톡 왜 차단했어 형?” 8년 째 꾸준한 혐관 케미.. 드디어 해명하러 나온 현석이 형[월간 라면꼰대 : 5월 호] #라면꼰대 #라꼰즈,1157357,16878,1456
2025-07-03 12:18:01,H0m4vFKhYxY,[🔴충격속보] 김문수 토론 존재감 '제로' / 한동훈 유세가 너무 인기라 고민이라는 국힘,38531,7067,230
2025-07-03 12:18:01,kQs2MwhD6oU,멤버들한테 왕따 당한 백현!? 퉁퉁퉁 사후르로 몰카했습니다,269587,2744,410
2025-07-03 12:18:01,5OuE4Qrp9Ac,인기가수 이명화를 만든 장공장장을 아시나요? l 장공장장X이명화 신곡 녹음 현장 [도장TV 172회],987874,17406,883
2025-07-03 12:18:01,Q70XFFh9oIc,여름맛 미니스커트 코디🍀올리브영 페스타 2025 다녀옴! #데일리룩코디 #ootd #올리브영,2753,12,1
2025-07-03 12:18:01,cFlBjmYuBa0,[🔴속보] 김건희 일가 전방위 수사…통일교 명품·도이치 의혹·양평 고속도로 조사 빨라진다 / 연합뉴스TV(YonhapnewsTV),94795,1378,81
2025-07-03 12:18:01,LH93EuD-CX4,[EN] 어떻게 전생에 #박효신 과 부부?! 최애 번호 따서 Fly Up 된 #원빈 💙ㅣ최애캠핑 EP.09,1023704,34630,2254
2025-07-03 12:18:01,0LdyBTEDhBI,많은 유저들이 즐기는 모바일게임 추천 - 이번달 최고의 접속자를 기록한 RPG는?,41628,126,39
2025-07-03 12:18:01,6_GOLZCeV4A,"할인율도 높은데 역대급 무료 게임 포함 ""4개"" 뿌린다! 놓치면 인생 손해임. 스팀 할인 게임 추천",77861,748,89
2025-07-03 12:18:01,V9cZgLE0jQo,역대급 무료 게임3개!! + 스팀할인  게임 추천,13037,272,26
2025-07-03 12:18:01,Zh9HfBF4qyU,"🔴속보 | 자빠진 북한 신형 구축함 포착 ""서있었는데 누웠습니다"" 김정은 '도리도리' | SBS 실시간 LIVE",397796,1710,81
2025-07-03 12:18:01,Q6DvpGM5msU,"""손흥민 등장에 난리난 런던 현재 상황 ㅋㅋ"" 수만명이 거리로 쏟아져나왔다! 토트넘 우승 퍼레이드에 도시 전체가 마비상태, 41년만의 역사적인 우승에 난리난 토트넘 현재 상황 ㅋㅋ",161077,3177,195
2025-07-03 12:18:01,SnvJH7_Va2o,[해외사연] 10년만에 처음 한국 진돗개가 미국 LA 경찰견 시험 만점으로 통과하고 맹활약하자 난리난 미국 현지 상황,50332,1250,38
2025-07-03 12:18:01,48pFnmUd6Fs,대체 누가 내는 소리인지 모르겠어!🔥'UNDEFEATED’-비트펠라 하우스 리액션 해외 반응! #비트펠라하우스 #해외반응,84978,1509,68
2025-07-03 12:18:01,NGahG5Q59DY,[해외 반응] 미국 T저씨 울리는 폭싹 속았수다. 이 장면을 이렇게 이해한다고?,56833,1702,122
2025-07-03 12:18:01,8Yq3GNjuK4k,반전에 모두 펑펑… 영화 ‘헬로우 고스트’ 해외 리액션 모음😭 Hello Ghost reaction mashup #헬로우고스트 #해외반응,73036,1477,109
2025-07-03 12:18:01,qa1qEE6ik_4,타코와 소원권을 걸고 내기를 했는데... 소원이 ????라고...? [ 로블록스 ],180466,2058,433
2025-07-03 12:18:01,rTnJNk2BqrY,...아무 일! 없었다...!!,167412,982,66
2025-07-03 12:18:01,hfy8M8nPXTc,무료게임이 4개나?!🔥 스팀 5월 할인 총정리!! 초대박 추천 게임 BEST,36569,233,26
2025-07-03 12:18:01,sGkG_dxR84Y,플스5 게임 할인! 놓치면 다시 정가! 5월 4주차! 최대 90%! PS5 게임 추천 (2025.05.24),10721,121,7
2025-07-03 12:18:01,7lOdRv2HuCs,안아줘요,528023,2951,281
2025-07-03 12:18:01,zD8YjMv2u3s,픽셀 친목회 도중 대참사... [픽셀컵],267226,4761,233
2025-07-03 12:18:01,j15tT-u0wmA,"(eng)160/53kg🐷 여름 패션하울 성공템 23가지(갓성비템, 지그재그, 쇼핑몰추천, 여름아우터, 레이어드 추천템, 시티브리즈, 배드블루, 자라)",33070,529,44
2025-07-03 12:18:01,qHHbhVDaFqY,스맵과 칸의 속삭임에 갈등하는 김민교ㅋㅋㅋㅋ,272270,1352,57
2025-07-03 12:18:01,piC3mYPbmZM,1등 도전기,455593,2604,397
2025-07-03 12:18:01,ukq6gPhQQjU,하는 짓마다 더럽게 안 풀리는 자취남의 처절한 하루 | 컬투쇼 영상툰,120389,2581,118
2025-07-03 12:18:01,C9cNYBVS_N4,[🇰🇷] 道別住了3年的家⋯🥺 一房一廳新家全公開‼️ 韓國搬家總費用?💸 小心踩雷事項?!⚠️,13391,446,19
2025-07-03 12:18:01,KzmtFAR1KYs,나나야 프리미엄 말차 농도7 초콜릿 16가지 먹방~!!  Nanyaya Premium Matcha  dessert,491659,10396,929
2025-07-03 12:18:01,fdsTLbqWX64,"ASMR Fried Chicken, Spicy Noodles 배홍동 칼빔면 양념치킨 먹방 Mukbang, Eating",125317,2923,140
2025-07-03 12:18:01,L8r8wpQZM0Y,(지옥난이도★★★★) 킬하는 순간 총이 바뀌는 배틀그라운드에서 이틀동안 살아남기 ..ㅜㅜ,280863,3309,131
2025-07-03 12:18:01,cyF5Dr50NgA,【일본인】한국에서 자취 시작했으니까 테무로 집 꾸미기!! 테무 깡,5295,439,91
2025-07-03 12:18:01,DtUWx-SvsO8,"참지 못하고 가져왔습니다 [팡이요,  메이플스토리]",266527,1157,181
2025-07-03 12:18:01,KDrPuhZlBSQ,속도의 한계를 보여줄게,180338,1189,141
2025-07-03 12:18:01,8pccVZcgeec,끝나지 않는 제 2회 후열의 밤,915041,10355,1114
2025-07-03 12:18:01,fU0-EW6CVpw,역대급 성능 토레스 이젠 감성픽 벗어났네 ㄷㄷ;;,294844,2082,241
2025-07-03 12:18:01,-3_-_D-QbsM,2차로 한잔도 하시죠 #창원맛집 #술방 #소통 #먹방,2359,46,5
2025-07-03 12:18:01,nXUJ-27V8a4,"vlog | 서울 자취방 이사 🚛⁼³₌₃ 광기의 부엌 짐정리, 이케아 오마르, 다이소 수납템, 옥탑이 있는 분리형 원룸✨",190638,5258,163
2025-07-03 12:18:01,OKgAGYF04oo,,0,0,0
2025-07-03 12:18:01,TT9xNx-MxvM,중국 실체밝히다 추방당한 헝가리부부 한국와서 라이브방송켜자 난리난 해외반응,13479,934,29
2025-07-03 12:18:01,5UePWfZDLNQ,[🔴이슈를 켜라] '고발전'으로 번진 2차 토론…이재명·김문수 '허위사실 공표' 맞고발 / 채널A,94726,718,221
2025-07-03 12:18:01,zijS1tyt3ow,[이슈] ‘로맨스 스캠’으로 수 억원 가로챈 여성 구속 송치/2025년 5월 24일(토)/KBS,21519,76,8
2025-07-03 12:18:01,gARHMYEbeS8,"중국반응| ""한국, 한국인의 수준은 보이는게 다가 아냐. 그래서 선진국이야""| 中외국인이 말하는 한국으로 이민간 이유",143328,3048,445
2025-07-03 12:18:01,sw-GCV3pqmM,[이슈] 개장 임박한 원산 갈마지구…외화벌이 노리지만 '글쎄'/2025년 5월 24일(토)/KBS,8458,41,2
2025-07-03 12:18:01,oY5H765T--k,"체스터 FC, 전설의 시작 EP.1",434733,4749,585
2025-07-03 12:18:01,EX9hEcLshnM,"[영국반응] 토트넘, ""공인된 토트넘의 레전드에 손흥민 합류!""",36294,881,51
2025-07-03 12:18:01,h4J_X7GxViU,"[이슈픽] '관세 전쟁’ 반환점… 전 세계 버티자, 트럼프 '초강경 압박' 돌입 / YTN",81910,401,44
2025-07-03 12:18:01,b0A4l2W27cM,일본반응 | 청계천(チョンゲチョン)의 일본 SNS반응 모음#일본반응#해외반응#중국반응#외국인반응,3792,131,3
2025-07-03 12:18:01,J9pfTQjWn4Y,한국 싫지만 손흥민은 좋다는 일본반응? 실시간 손흥민 우승 일본반응! 손흥민 우승 해외반응,16864,198,32
2025-07-03 12:18:01,0JYw1dl3W4o,성공한 10가지 여름템 하울 🔥,724327,18984,89
2025-07-03 12:18:01,K8CdfyTAXbM,"[베트남반응] 동남아시아에 전해진 '손흥민의 우승 소식' 베트남 현지반응 ""ASEAN컵과 비교가 안되잖아..?"" / (손흥민 해외반응, 외국반응 등)",95691,1820,96
2025-07-03 12:18:01,1uwKnGOAvWA,미친 갑돌섬에 이런 게 있었나요?! 갑돌섬 종류 전부 돌아봤습니다,273615,5677,445
2025-07-03 12:18:01,aUkGi8ieiK8,#중년여성패션 #데일리룩코디 #캐주얼룩 #출근룩 #여름신상,4283,11,0
2025-07-03 12:18:01,uhMvzvSRG9M,킹피스 거프주먹 얻는 법 알려드림..아니 근데 이거 너무 밸런스 붕괴인데?ㅋㅋㅋㅋㅋㅋㅋ[킹피스 업데이트],85007,1216,72
2025-07-03 12:18:01,OKkgrFjG1G8,[두산에너빌리티 주가전망] 미노출 - *5분전 속보* 공매도 대량보유자 550만 주 매수 숏스퀴즈 터졌다! 트럼프 원전 확대 전략 긴급발표 예정! !목표가 확인필수,2219,129,0
2025-07-03 12:18:01,vHbC8GKzLpw,"[속보] 중국산 저사양칩, 엔비디아 또 출시 I 홍장원의 불앤베어",21011,1090,105
2025-07-03 12:18:01,oV-TbN8X-_0,진짜 역대급 업데이트 떴습니다!!!!! 리메이크에 각성까지 받은 새새와 숨겨진 정보까지!! (로블록스) - 킹피스,90951,747,144
2025-07-03 12:18:01,xMpO9uZOwmI,새새각성 미쳤습니다..ㅋㅋ 새새각성 하는법&리뷰.(킹피스),119212,4505,3791
2025-07-03 12:18:01,wPs-1RaihwM,[속보] 이강인 유관력 진짜 미쳤다 2년동안 6회우승 달성! PSG 새역사 썼다! 도메스틱 트레블! 최대 5관왕 가능 ㄷㄷ 한국 유럽파 역대 최강 유관력,22491,325,387
2025-07-03 12:18:01,WGJqEEOnJEI,"[속보] 홍준표 ""이준석 투표…사표 아닌 미래에 대한 투자"" / YTN",149748,1174,245
2025-07-03 12:18:01,XGUrmBUINg8,"[🔴속보] 美국방정보국 ""북한 특수작전군, 한국에 침투할 능력 있어…신경·수포작용제·질식제 등 생물학전 역량 갖춰 / 연합뉴스TV(YonhapnewsTV)",43625,328,38
2025-07-03 12:18:01,hxDR1a-IH7g,"[ 🔴속보] 이재명, 선거 전략 기자간담회…'캐스팅 보트' 충남도 공략 / 연합뉴스TV(YonhapnewsTV)",4947,39,3
2025-07-03 12:18:01,5OdcSimjxZs,과연 이번 세계선은?  | 2R HLE vs DK│2025 LCK | 울챔스 하이라이트,210660,2116,255
2025-07-03 12:18:01,6InrlhfurZc,눕프로해커 순으로 안 보고 해커 프로 눕 순으로 보면 어떻게 될까? - 마인크래프트 해커프로눕,909023,16203,1099
2025-07-03 12:18:01,b5L1xwdI8-0,"[HLB] [속보] 💥HLB ""6/4 FDA 회신""💥진양곤 ""FDA 날짜 나왔다!"" 🔥 클래스1 자신!🔥",8401,441,7
2025-07-03 12:18:01,tTtFwHzH3ig,[🔴속보] '뇌물 의혹' 김건희 피의자 전환 임박…'재수사' 도이치 사건 관련 조사 시점도 조만간 윤곽 / 연합뉴스TV(YonhapnewsTV),55161,963,27
2025-07-03 12:18:01,kg4G4FBNizw,[해외반응] 그래미 휩쓴 가수의 노래를 찢어버린 소향에 놀란 외국인들 소향 EASY ON ME 해외반응 리액션 SOHYANG EASY ON ME REACTION REACT,117700,2100,36
2025-07-03 12:18:01,QF6P6BSPDRw,SHINee 샤이니 'Poet | Artist' MV,2320630,171913,10892
2025-07-03 12:18:01,D0E0vypwVYs,[ 🔴속보] 러 모스크바·우크라 키이우 연일 드론 공격 시도…휴전 아닌 공멸 합의한 듯 / 연합뉴스TV(YonhapnewsTV),106993,724,37
2025-07-03 12:18:01,ikpOgaPVkQk,4살 아이 vs 24살 아이돌,353214,14877,1038
2025-07-03 12:18:01,Pz_bF5EvxTM,"속보! “이정후, 인간이 아니다!”  180km 강속구 박살→만루홈런 폭발… 美 해설진 생중계 중 멘붕",22398,534,18
2025-07-03 12:18:01,0wGSBH4-fJI,"[ 🔴속보] 트럼프 ""美 위협하면 파괴할 것…무조건 미국 우선, 모든 나라 방어하는 날 끝나"" / 연합뉴스TV(YonhapnewsTV)",150875,760,51
2025-07-03 12:18:01,tTfYnw2n7Rc,"[속보] 김문수 ""남녀불문 군가산점제 도입…초급간부 처우, 중견기업 수준으로"" / 국민의힘 김문수 대선 후보 국방 공약 발표 25.05.25 | MBN NEWS",20968,617,9
2025-07-03 12:18:01,JW-BWptvdjg,“이건 미쳤다…윙이 아니라 킹이다” 🔥도파민 DnB Remix에 폭발한 해외 리액션 #윙 #도파민 #해외반응,270094,3800,351
2025-07-03 12:18:01,_yFMuJteSA0,그냥 카페 알바하는 게임인데 왜이리 무섭지?,282515,6028,636
2025-07-03 12:18:01,31nFSrB3CtY,석구오빠랑 데이트 했어요……🦊💓🧌……….,1287094,44587,5203
2025-07-03 12:18:01,NHX-iVMbA1g,철벽을 이기려면 [ASL 시즌19 결승전 도재욱vs김민철 2경기],68638,564,22
2025-07-03 12:18:01,bHERL_AnuXg,"🔴(속보) 아산이 디비진다. 이재명 대선 후보 아산, 천안 집중 유세 현장 라이브! #이재명 #내란 #유세 #지지율 #토론회 #김문수",9271,1388,3
2025-07-03 12:18:01,pFHby-BHoYY,학교 여자 애들이 자꾸 괴롭혀요...,22113,345,49
2025-07-03 12:18:01,jnmvOq4X9_M,"""마동석이 깡패라니?! 너무 매력적이야"" 영화 '악인전' 해외 리액션 모음🔥 The Gangster, the Cop, the Devil Reaction #해외반응 #마동석",276723,3611,114
2025-07-03 12:18:01,FgftHvCtobU,네이처셀 ~ (속보) 역대급 세력 매집 완료! 급등 직전에 반드시 잡아야! #네이처셀주가 #네이처셀주가전망 #네이처셀전망 #네이처셀,2276,101,0
2025-07-03 12:18:01,5ntyYLSrbU0,[SUB] 형의 형의 형 | 노포기 EP.15,651275,27551,1569
2025-07-03 12:18:01,MaAiERsnTSY,[1부] 소과금 서간벨 멤버십 현질 드디어 초대박 났다ㅋㅋㅋㅋ,127522,878,148
2025-07-03 12:18:01,1piS2OyK-s8,젝키가 뭉쳤다😆 고지용이 보고싶어서 바로 보러 간 은지원&장수원😄 [살림하는 남자들/House Husband 2] | KBS 250524 방송,760782,4617,590
2025-07-03 12:18:01,qkkZbkG1kM0,"우승 확정되자마자 '경기장 난입' 뒤집어진 런던...광란의 토트넘 팬들, 영국·스페인 현지 분위기 / 스포츠머그",1289797,13137,1066
2025-07-03 12:18:01,eEnH_e3V4UU,"3년에 한번 나올까 말까한 발로 끝판왕들의 내전, 숨막히는 서로의 미친 택틱 싸움ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",196706,2740,116
2025-07-03 12:18:01,V3g8eh6KPh8,[지지고 볶는 여행/나는솔로] 우리나라 말은 중국에서 가져왔다는게 당연하다는 9옥순! 낭만과 미국..남자4호가 빡친 이유?,30128,561,288
2025-07-03 12:18:01,KNRUNyXYFjw,[🔴속보] 북한 구축함 사고 관련 대대적 숙청…실무 간부들 줄줄이 구속 / 연합뉴스TV(YonhapnewsTV),224095,1628,41
2025-07-03 12:18:01,Sd1NzufT9-M,식물삭제빵... 가장 소중한 작물을 걸고 열매가치 대결! (로블록스 그로우어가든),232617,1777,199
2025-07-03 12:18:01,9SoaZey2Ai8,[두산에너빌리티] 속보)5분전 CNN속보!! 2차관세전쟁!! 트럼프는 또라이!!   정책주 원전주  #두산에너빌리티 #우리기술 #두산에너빌리티주가 #두산에너빌리티주가전망,4403,200,0
2025-07-03 12:18:01,kLSQmosnfzY,"[속보] KSOI 지지율 마저 7.7%까지 좁혀져, 굉장히 의미심장한 수치, 기호 2번 김문수로! ㅣ서정욱TV",93977,12026,669
2025-07-03 12:18:01,4piKPwPokfQ,현실 브롤러 평타 싸움 티어표,224800,2830,730
2025-07-03 12:18:01,qT0oXoPWk1A,신상 NO7 금카 영입 양발에 스탯봐라잉,241689,1720,163
2025-07-03 12:18:01,QNFiWN1xwiE,"[태어난 김에 세계일주4] 구르카 용병 학원의 기숙사는 어떤 모습일까?🛏️ 기숙사를 구경하는 덱스 X 빠니보틀, MBC 250525 방송",21155,292,14
2025-07-03 12:18:01,ciFzBJwxMEE,"[태어난 김에 세계일주4] 압도적인 구르카 용병 학원의 분위기😰 UDT 시절의 추억을 떠올리는 덱스 , MBC 250525 방송",137141,839,88
2025-07-03 12:18:01,zU4QxlZ1JHk,역전의 딩거,570008,3341,323
2025-07-03 12:18:01,vK2bwgtsLKQ,도재욱 vs 김민철 | 결승전 하이라이트 | ASL S19,268729,2353,780
2025-07-03 12:18:01,KPuCgvM6HYQ,정보) 불안정한 보물 상자는 자크 3분할에 각각 적용이 된다,151479,1036,154
2025-07-03 12:18:01,kCL7N8-zdSo,결국 해기한테 서열 밀려서 농락 당하는 상호ㅋㅋㅋ [해상칸 3화],283968,1823,249
2025-07-03 12:18:01,p0K2JmNyQkM,[EN/JP] 헐렁한 계획에 쫓기는 P들의 이야기 | 깡촌캉스 EP.1  #유재석 #이동욱 #남창희 #이상이,6002949,79558,7008
2025-07-03 12:18:01,1UVFq7FtDqw,"[JB TIMES] 전광훈, ""대XX 박아!"" 이유는 김문수 선거운동?",61152,1392,85
2025-07-03 12:18:01,wDrcVVtJkT4,"[🇦🇺vlog] 부부싸움을 해도 생일상은 차려주는 게 결혼의맛. 5월 요약 브이로그 ⎸ 쁘큐보이와 시티 데이트, 엽떡키트, 듬직해진 민준이, 쭈하의 새로운 모습",585237,11980,724
2025-07-03 12:18:01,MZz1TZFiiRQ,그냥 말이 안됩니다 ㄷㄷㄷ 10동특 존야 방한장갑 4성 사일러스,112254,656,44
2025-07-03 12:18:01,joWVKyKKEZI,"눈물&비명파티🎉! 갑자기 쌍둥이 임밍아웃했더니?! 장모님, 시어머님 리얼반응 😂ㅋㅋㅋ [임신일기2화] Pregnancy Reveal to Mom",921397,16124,760
2025-07-03 12:18:01,_2Tg7zcEPuQ,🎀24가지 여름 Haul••ෆ⃛ 청순•여리 패션템들🧥🪽ㅣ가성비 지그재그템들ㅣ올 여름 입고픈 옷들🫶🏻ㅣ원피스•블라우스•스커트•바지 까지🫧,35102,570,73
2025-07-03 12:18:01,zAMGBfa35Hc,스킬 무조건 맞추게 해주는 30만원짜리 롤 스킨..? 이게 진짜 되네 ㅋㅋ 일눈 장인초대석 [테스터훈],308660,2064,159
2025-07-03 12:18:01,HkNp5R5ZLbE,클리드의 끝없는 플러팅에 결국 마음을 연 도파,303576,2028,224
2025-07-03 12:18:01,p-f3JI7dJhU,남친이 친구들 안 보여주는 이유,494149,4972,291
2025-07-03 12:18:01,9HlCZt1_ATg,요즘 유튜버 때문에 이상하게 게임하는 사람들이 많아졌다고 불평하는 상대.. 하필 그 당사자를 만나버리는데?ㅋㅋ,184179,1968,110
2025-07-03 12:18:01,cad4jCONehs,"둘에서 셋이 된 우리..🤍 저 임신했어요 👶🏻 가족, 친구들에게 알리던 순간들 🎉",173459,6935,1156
2025-07-03 12:18:01,S1rkca8P79c,며느리 요리가 그리웠던 미국 시댁식구들을 위한 한상차림 | 휘메추,682088,17598,811
2025-07-03 12:18:01,DApeA1Fd_gI,나고야5탄) 77세 사장님의 200kg 리어카라멘 10그릇 먹었더니 주민분들이 놀라셨어요😂,7471681,148985,4810
2025-07-03 12:18:01,xRpNbJSsYYU,세계에서 가장 위험한 계단 1위 - 중국 장가계,1012497,21161,3174
2025-07-03 12:18:01,2Pzx5ZMlZUA,"“내돈내산”지그재그 하울❤️핀터맛 여름 룩북☀️여름 코디 필수템 추천🐠기본 나시부터 포인트 아이템까지,,💕갓성비 아이템들로 분위기 있게 코디하기💸",31537,901,62
2025-07-03 12:18:01,urgR-kvcrjw,판 깔렸다! 구케 서커스 🤹‍♂️🎪🤹‍♀️ | 2R DNF vs T1│2025 LCK | 울챔스 하이라이트,296985,3584,364
2025-07-03 12:18:01,Z64fifFDu-U,대창 2000g으로 전 튀기기,832408,8006,618
2025-07-03 12:18:01,S9Utiq4IjUs,미국인 아내가 한국에서 첫 차를 뽑으려고 갔는데... Is American Wife Going to Buy 1st Car in Korea? 🇰🇷🇺🇸,302666,10977,750
